"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ESP","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2002",0.547519769107942,
"ESP","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2003",0.519588999880475,
"ESP","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2004",0.51536353377398,
"ESP","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2005",0.500834925097008,
"ESP","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2006",0.48748574823044,
"ESP","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2007",0.477830067490531,
"ESP","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2008",0.452299736345927,
"ESP","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2009",0.459460403474894,
"ESP","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2010",0.512238211062844,
"ESP","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2011",0.519669182719724,
"ESP","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2012",0.471139539763734,
"ESP","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2013",0.482600638319778,
"ESP","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2014",0.49162241781203,
"ESP","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2015",0.508856182464646,
"ESP","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2016",0.510939083080041,
"ESP","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2017",0.512827816707495,
"ESP","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2018",0.508715857533844,
"ESP","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2019",0.46416377413532,"E"
"ESP","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2020",0.490859966742211,"E"
"ESP","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2021",0.473763509375651,"E"
"ISL","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1995",6.41059623573961,
"ISL","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1996",6.47537931813133,
"ISL","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1997",5.40209041529316,
"ISL","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1998",5.29823838661661,
"ISL","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1999",5.17914731197333,
"ISL","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2000",4.58149603469823,
"ISL","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2001",4.09926017190654,
"ISL","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2002",4.64429927302812,
"ISL","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2003",4.10153546048974,
"ISL","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2004",3.80712821061541,
"ISL","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2005",3.52025917130222,
"ISL","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2006",3.29791653444044,
"ISL","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2007",3.08436955869973,
"ISL","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2008",2.90379153854238,
"ISL","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2009",3.25417557332171,
"ISL","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2010",3.73203794933212,
"ISL","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2011",4.04112021310008,
"ISL","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2012",4.00607968009211,
"ISL","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2013",3.754392718626,
"ISL","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2014",3.32651586109941,
"ISL","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2015",3.237176354168,
"ISL","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2016",2.76993068984407,
"ISL","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2017",2.43815753557526,
"ISL","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2018",2.56083801359418,
"ISL","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2019",2.4831412658594,
"ISL","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2020",2.80763402551004,
"EA","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1995",54.1434010935476,
"EA","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1996",53.7922762000397,
"EA","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1997",53.3139616121445,
"EA","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1998",52.873040970777,
"EA","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1999",53.3444284630171,
"EA","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2000",53.3297876635541,
"EA","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2001",52.8863922046619,
"EA","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2002",52.9254563729103,
"EA","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2003",52.8499424126087,
"EA","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2004",52.1983616356077,
"EA","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2005",52.1191253426339,
"EA","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2006",51.7581579158924,
"EA","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2007",51.3293016788152,
"EA","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2008",52.1003031116963,
"EA","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2009",53.6983381339312,
"EA","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2010",53.2300412974946,
"EA","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2011",53.0022145818292,
"EA","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2012",53.3299299100346,
"EA","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2013",53.3256041140594,
"EA","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2014",53.2432334970788,
"EA","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2015",52.8344063459183,
"EA","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2016",52.9655186683918,
"EA","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2017",52.9854056974499,
"EA","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2018",53.3711736918751,
"EA","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2019",53.5262988492507,
"EA","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2020",54.75386717271,
"EA","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2021",53.9872966214019,
"NOR","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1970",1.29562866155926,
"NOR","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1971",1.16560617151867,
"NOR","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1972",0.999353300189968,
"NOR","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1973",0.957913876446849,
"NOR","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1974",0.922436625047295,
"NOR","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1975",0.920056842592287,
"NOR","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1976",0.89363796947847,
"NOR","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1977",0.89350547690533,
"NOR","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1978",0.88041697140265,
"NOR","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1979",0.849803778674072,
"NOR","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1980",0.787860897922465,
"NOR","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1981",0.761139643999975,
"NOR","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1982",0.716669721051375,
"NOR","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1983",0.711801686992531,
"NOR","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1984",0.686202561675088,
"NOR","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1985",0.692423948533928,
"NOR","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1986",0.742211270837282,
"NOR","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1987",0.756857660641586,
"NOR","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1988",0.764567802512446,
"NOR","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1989",0.732924577744007,
"NOR","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1990",0.679901563578524,
"NOR","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1991",0.626842973980453,
"NOR","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1992",0.607038359924611,
"NOR","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1993",0.586380328915855,
"NOR","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1994",0.609503604110219,
"NOR","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1995",0.611697319379275,
"NOR","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1996",0.583369488835873,
"NOR","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1997",0.540842987877239,
"NOR","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1998",0.561533977530683,
"NOR","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1999",0.540731494354596,
"NOR","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2000",0.458992323048756,
"NOR","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2001",0.429188276234866,
"NOR","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2002",0.435217242007647,
"NOR","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2003",0.413317529538101,
"NOR","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2004",0.373679144952395,
"NOR","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2005",0.350585322611711,
"NOR","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2006",0.342747512198181,
"NOR","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2007",0.351902980458572,
"NOR","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2008",0.336097282840757,
"NOR","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2009",0.375705168103033,
"NOR","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2010",0.394665067613851,
"NOR","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2011",0.392581074437471,
"NOR","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2012",0.384547017096167,
"NOR","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2013",0.387764380671795,
"NOR","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2014",0.406327051974756,
"NOR","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2015",0.43967775744841,
"NOR","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2016",0.473229413881737,
"NOR","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2017",0.479962079776315,
"NOR","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2018",0.473534450255951,
"NOR","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2019",0.5064390239895,
"NOR","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2020",0.564356534435793,
"NOR","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2021",0.481831038669181,
"ISL","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1973",52.668007059454,"E"
"ISL","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1974",55.8299579176943,"E"
"ISL","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1975",52.5078428647076,"E"
"ISL","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1976",51.7004847175716,"E"
"ISL","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1977",53.5240173296789,"E"
"ISL","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1978",54.9702256017224,"E"
"ISL","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1979",55.6794004583442,"E"
"ISL","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1980",54.4573621030226,"E"
"ISL","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1981",54.8818432616008,"E"
"ISL","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1982",54.2609740741917,"E"
"ISL","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1983",48.0092054047824,"E"
"ISL","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1984",47.5165218691963,"E"
"ISL","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1985",50.9353742229974,"E"
"ISL","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1986",51.5795539163241,"E"
"ISL","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1987",55.1864146438235,"E"
"ISL","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1988",55.8375389742159,"E"
"ISL","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1989",52.9847598854768,"E"
"ISL","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1990",51.6682105993114,"E"
"ISL","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1991",54.7150807143832,"E"
"ISL","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1992",54.6165813073127,"E"
"ISL","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1993",53.5736669661577,"E"
"ISL","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1994",52.3489191761537,"E"
"ISL","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1995",59.5679557755372,
"ISL","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1996",61.6968741842609,
"ISL","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1997",56.0597937502602,
"ISL","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1998",57.2439473082767,
"ISL","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1999",60.4836261517338,
"ISL","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2000",60.740035672621,
"ISL","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2001",58.1577267729953,
"ISL","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2002",58.5690766987442,
"ISL","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2003",60.9698643247911,
"ISL","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2004",60.8367285041523,
"ISL","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2005",63.3771314509297,
"ISL","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2006",64.3674929445407,
"ISL","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2007",64.1779173559019,
"ISL","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2008",56.7075751772227,
"ISL","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2009",50.0239092184133,
"ISL","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2010",51.0957943388162,
"ISL","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2011",53.431533159182,
"ISL","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2012",54.611855788839,
"ISL","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2013",55.2192597386378,
"ISL","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2014",55.5688386884331,
"ISL","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2015",55.7010537129898,
"ISL","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2016",57.4953276139581,
"ISL","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2017",60.6881208840929,
"ISL","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2018",61.989019372179,
"ISL","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2019",58.9115538403752,
"ISL","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2020",59.9389097638172,
"LUX","COMPEMPLOYEEACTY","SERV","PC_GVA","A","1995",39.1956846313855,
"LUX","COMPEMPLOYEEACTY","SERV","PC_GVA","A","1996",39.5435988532615,
"LUX","COMPEMPLOYEEACTY","SERV","PC_GVA","A","1997",39.3663446521546,
"LUX","COMPEMPLOYEEACTY","SERV","PC_GVA","A","1998",40.6681486014682,
"LUX","COMPEMPLOYEEACTY","SERV","PC_GVA","A","1999",40.007561795116,
"LUX","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2000",40.2879596576118,
"LUX","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2001",42.4151076167885,
"LUX","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2002",43.6765803515434,
"LUX","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2003",43.1414990325302,
"LUX","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2004",43.0583726601489,
"LUX","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2005",43.1568423804954,
"LUX","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2006",41.1987996171409,
"LUX","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2007",41.2521167825179,
"LUX","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2008",41.6859328467439,
"LUX","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2009",43.9863245176249,
"LUX","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2010",42.3399098868619,
"LUX","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2011",43.6799949830502,
"LUX","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2012",43.5685448455548,
"LUX","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2013",43.5416433720228,
"LUX","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2014",43.6432325958013,
"LUX","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2015",42.4139821424667,
"LUX","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2016",42.4932191479038,
"LUX","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2017",44.1800560595448,
"LUX","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2018",45.7602500739547,
"LUX","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2019",46.6019587012963,
"LUX","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2020",46.5753403116761,
"LUX","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2021",44.334097057512,
"HUN","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1995",2.3519226855162,
"HUN","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1996",2.17772904879631,
"HUN","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1997",2.11635988459007,
"HUN","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1998",1.95203393011681,
"HUN","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1999",1.72929582918392,
"HUN","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2000",1.67724123017941,
"HUN","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2001",1.6184725774009,
"HUN","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2002",1.49123634104858,
"HUN","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2003",1.33524973068144,
"HUN","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2004",1.2841363583831,
"HUN","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2005",1.20114711798414,
"HUN","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2006",1.12529070285654,
"HUN","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2007",1.14066619734849,
"HUN","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2008",1.13815844771102,
"HUN","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2009",1.14255092510415,
"HUN","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2010",1.11761360323809,
"HUN","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2011",1.17988571315682,
"HUN","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2012",1.28277785660946,
"HUN","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2013",1.30407879692683,
"HUN","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2014",1.25228581135714,
"HUN","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2015",1.20583518112485,
