"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CAN","POVERTY","TOT","RT","A","1997",0.125,
"CAN","POVERTY","TOT","RT","A","1998",0.124,
"CAN","POVERTY","TOT","RT","A","1999",0.117,
"CAN","POVERTY","TOT","RT","A","2000",0.12,
"CAN","POVERTY","TOT","RT","A","2001",0.117,
"CAN","POVERTY","TOT","RT","A","2002",0.123,
"CAN","POVERTY","TOT","RT","A","2003",0.124,
"CAN","POVERTY","TOT","RT","A","2004",0.129,
"CAN","POVERTY","TOT","RT","A","2005",0.123,
"CAN","POVERTY","TOT","RT","A","2006",0.129,
"CAN","POVERTY","TOT","RT","A","2007",0.129,
"CAN","POVERTY","TOT","RT","A","2008",0.127,
"CAN","POVERTY","TOT","RT","A","2009",0.134,
"CAN","POVERTY","TOT","RT","A","2010",0.131,
"CAN","POVERTY","TOT","RT","A","2011",0.131,
"CAN","POVERTY","TOT","RT","A","2012",0.133,
"CAN","POVERTY","TOT","RT","A","2013",0.133,
"CAN","POVERTY","TOT","RT","A","2014",0.126,
"CAN","POVERTY","TOT","RT","A","2015",0.142,
"CAN","POVERTY","TOT","RT","A","2016",0.124,
"CAN","POVERTY","TOT","RT","A","2017",0.12,
"CAN","POVERTY","TOT","RT","A","2018",0.118,
"CAN","POVERTY","TOT","RT","A","2019",0.116,
"CAN","POVERTY","18_65","RT","A","1976",0.103,
"CAN","POVERTY","18_65","RT","A","1977",0.111,
"CAN","POVERTY","18_65","RT","A","1978",0.105,
"CAN","POVERTY","18_65","RT","A","1979",0.109,
"CAN","POVERTY","18_65","RT","A","1980",0.109,
"CAN","POVERTY","18_65","RT","A","1981",0.101,
"CAN","POVERTY","18_65","RT","A","1982",0.109,
"CAN","POVERTY","18_65","RT","A","1983",0.117,
"CAN","POVERTY","18_65","RT","A","1984",0.12,
"CAN","POVERTY","18_65","RT","A","1985",0.111,
"CAN","POVERTY","18_65","RT","A","1986",0.109,
"CAN","POVERTY","18_65","RT","A","1987",0.11,
"CAN","POVERTY","18_65","RT","A","1988",0.102,
"CAN","POVERTY","18_65","RT","A","1989",0.098,
"CAN","POVERTY","18_65","RT","A","1990",0.11,
"CAN","POVERTY","18_65","RT","A","1991",0.115,
"CAN","POVERTY","18_65","RT","A","1992",0.121,
"CAN","POVERTY","18_65","RT","A","1993",0.114,
"CAN","POVERTY","18_65","RT","A","1994",0.118,
"CAN","POVERTY","18_65","RT","A","1995",0.118,
"CAN","POVERTY","18_65","RT","A","1996",0.121,
"CAN","POVERTY","18_65","RT","A","1997",0.126,
"CAN","POVERTY","18_65","RT","A","1998",0.124,
"CAN","POVERTY","18_65","RT","A","1999",0.119,
"CAN","POVERTY","18_65","RT","A","2000",0.122,
"CAN","POVERTY","18_65","RT","A","2001",0.118,
"CAN","POVERTY","18_65","RT","A","2002",0.124,
"CAN","POVERTY","18_65","RT","A","2003",0.125,
"CAN","POVERTY","18_65","RT","A","2004",0.129,
"CAN","POVERTY","18_65","RT","A","2005",0.124,
"CAN","POVERTY","18_65","RT","A","2006",0.128,
"CAN","POVERTY","18_65","RT","A","2007",0.126,
"CAN","POVERTY","18_65","RT","A","2008",0.124,
"CAN","POVERTY","18_65","RT","A","2009",0.133,
"CAN","POVERTY","18_65","RT","A","2010",0.13,
"CAN","POVERTY","18_65","RT","A","2011",0.129,
"CAN","POVERTY","18_65","RT","A","2012",0.132,
"CAN","POVERTY","18_65","RT","A","2013",0.131,
"CAN","POVERTY","18_65","RT","A","2014",0.127,
"CAN","POVERTY","18_65","RT","A","2015",0.141,
"CAN","POVERTY","18_65","RT","A","2016",0.124,
"CAN","POVERTY","18_65","RT","A","2017",0.121,
"CAN","POVERTY","18_65","RT","A","2018",0.118,
"CAN","POVERTY","18_65","RT","A","2019",0.115,
"CZE","POVERTY","0_17","RT","A","2004",0.102,
"CZE","POVERTY","0_17","RT","A","2005",0.096,
"CZE","POVERTY","0_17","RT","A","2006",0.097,
"CZE","POVERTY","0_17","RT","A","2007",0.087,
"CZE","POVERTY","0_17","RT","A","2008",0.093,
"CZE","POVERTY","0_17","RT","A","2009",0.107,
"CZE","POVERTY","0_17","RT","A","2010",0.106,
"CZE","POVERTY","0_17","RT","A","2011",0.096,
"CZE","POVERTY","0_17","RT","A","2012",0.082,
"CZE","POVERTY","0_17","RT","A","2013",0.101,
"CZE","POVERTY","0_17","RT","A","2014",0.102,
"CZE","POVERTY","0_17","RT","A","2015",0.104,
"CZE","POVERTY","0_17","RT","A","2016",0.085,
"CZE","POVERTY","0_17","RT","A","2017",0.068,
"CZE","POVERTY","0_17","RT","A","2018",0.064,
"CZE","POVERTY","0_17","RT","A","2019",0.071,
"CZE","POVERTY","TOT","RT","A","2004",0.058,
"CZE","POVERTY","TOT","RT","A","2005",0.055,
"CZE","POVERTY","TOT","RT","A","2006",0.056,
"CZE","POVERTY","TOT","RT","A","2007",0.055,
"CZE","POVERTY","TOT","RT","A","2008",0.059,
"CZE","POVERTY","TOT","RT","A","2009",0.06,
"CZE","POVERTY","TOT","RT","A","2010",0.065,
"CZE","POVERTY","TOT","RT","A","2011",0.059,
"CZE","POVERTY","TOT","RT","A","2012",0.052,
"CZE","POVERTY","TOT","RT","A","2013",0.059,
"CZE","POVERTY","TOT","RT","A","2014",0.059,
"CZE","POVERTY","TOT","RT","A","2015",0.064,
"CZE","POVERTY","TOT","RT","A","2016",0.056,
"CZE","POVERTY","TOT","RT","A","2017",0.056,
"CZE","POVERTY","TOT","RT","A","2018",0.061,
"CZE","POVERTY","TOT","RT","A","2019",0.056,
"CZE","POVERTY","18_65","RT","A","2004",0.052,
"CZE","POVERTY","18_65","RT","A","2005",0.049,
"CZE","POVERTY","18_65","RT","A","2006",0.05,
"CZE","POVERTY","18_65","RT","A","2007",0.049,
"CZE","POVERTY","18_65","RT","A","2008",0.052,
"CZE","POVERTY","18_65","RT","A","2009",0.054,
"CZE","POVERTY","18_65","RT","A","2010",0.06,
"CZE","POVERTY","18_65","RT","A","2011",0.057,
"CZE","POVERTY","18_65","RT","A","2012",0.05,
"CZE","POVERTY","18_65","RT","A","2013",0.055,
"CZE","POVERTY","18_65","RT","A","2014",0.053,
"CZE","POVERTY","18_65","RT","A","2015",0.058,
"CZE","POVERTY","18_65","RT","A","2016",0.05,
"CZE","POVERTY","18_65","RT","A","2017",0.047,
"CZE","POVERTY","18_65","RT","A","2018",0.048,
"CZE","POVERTY","18_65","RT","A","2019",0.043,
"DNK","POVERTY","0_17","RT","A","2011",0.035,
"DNK","POVERTY","0_17","RT","A","2012",0.027,
"DNK","POVERTY","0_17","RT","A","2013",0.027,
"DNK","POVERTY","0_17","RT","A","2014",0.029,
"DNK","POVERTY","0_17","RT","A","2015",0.029,
"DNK","POVERTY","0_17","RT","A","2016",0.037,
"DNK","POVERTY","0_17","RT","A","2017",0.047,
"DNK","POVERTY","0_17","RT","A","2018",0.049,
"DNK","POVERTY","TOT","RT","A","2011",0.058,
"DNK","POVERTY","TOT","RT","A","2012",0.054,
"DNK","POVERTY","TOT","RT","A","2013",0.054,
"DNK","POVERTY","TOT","RT","A","2014",0.055,
"DNK","POVERTY","TOT","RT","A","2015",0.055,
"DNK","POVERTY","TOT","RT","A","2016",0.058,
"DNK","POVERTY","TOT","RT","A","2017",0.061,
"DNK","POVERTY","TOT","RT","A","2018",0.064,
"DNK","POVERTY","18_65","RT","A","2011",0.066,
"DNK","POVERTY","18_65","RT","A","2012",0.065,
"DNK","POVERTY","18_65","RT","A","2013",0.067,
"DNK","POVERTY","18_65","RT","A","2014",0.07,
"DNK","POVERTY","18_65","RT","A","2015",0.07,
"DNK","POVERTY","18_65","RT","A","2016",0.073,
"DNK","POVERTY","18_65","RT","A","2017",0.075,
"DNK","POVERTY","18_65","RT","A","2018",0.077,
"FIN","POVERTY","0_17","RT","A","1987",0.03,
"FIN","POVERTY","0_17","RT","A","1988",0.029,
"FIN","POVERTY","0_17","RT","A","1989",0.031,
"FIN","POVERTY","0_17","RT","A","1990",0.019,
"FIN","POVERTY","0_17","RT","A","1991",0.023,
"FIN","POVERTY","0_17","RT","A","1992",0.026,
"FIN","POVERTY","0_17","RT","A","1993",0.026,
"FIN","POVERTY","0_17","RT","A","1994",0.023,
"FIN","POVERTY","0_17","RT","A","1995",0.02,
"FIN","POVERTY","0_17","RT","A","1996",0.021,
"FIN","POVERTY","0_17","RT","A","1997",0.027,
"FIN","POVERTY","0_17","RT","A","1998",0.027,
"FIN","POVERTY","0_17","RT","A","1999",0.031,
"FIN","POVERTY","0_17","RT","A","2000",0.03,
"FIN","POVERTY","0_17","RT","A","2001",0.04,
"FIN","POVERTY","0_17","RT","A","2002",0.042,
"FIN","POVERTY","0_17","RT","A","2003",0.04,
"FIN","POVERTY","0_17","RT","A","2004",0.038,
"FIN","POVERTY","0_17","RT","A","2005",0.034,
"FIN","POVERTY","0_17","RT","A","2006",0.039,
"FIN","POVERTY","0_17","RT","A","2007",0.052,
"FIN","POVERTY","0_17","RT","A","2008",0.052,
"FIN","POVERTY","0_17","RT","A","2009",0.044,
"FIN","POVERTY","0_17","RT","A","2010",0.039,
"FIN","POVERTY","0_17","RT","A","2011",0.04,
"FIN","POVERTY","0_17","RT","A","2012",0.029,
"FIN","POVERTY","0_17","RT","A","2013",0.046,
"FIN","POVERTY","0_17","RT","A","2014",0.036,
"FIN","POVERTY","0_17","RT","A","2015",0.037,
"FIN","POVERTY","0_17","RT","A","2016",0.033,
"FIN","POVERTY","0_17","RT","A","2017",0.036,
"FIN","POVERTY","0_17","RT","A","2018",0.035,
"FIN","POVERTY","TOT","RT","A","1987",0.052,
"FIN","POVERTY","TOT","RT","A","1988",0.056,
"FIN","POVERTY","TOT","RT","A","1989",0.057,
"FIN","POVERTY","TOT","RT","A","1990",0.056,
"FIN","POVERTY","TOT","RT","A","1991",0.054,
"FIN","POVERTY","TOT","RT","A","1992",0.05,
"FIN","POVERTY","TOT","RT","A","1993",0.042,
"FIN","POVERTY","TOT","RT","A","1994",0.042,
"FIN","POVERTY","TOT","RT","A","1995",0.042,
"FIN","POVERTY","TOT","RT","A","1996",0.046,
"FIN","POVERTY","TOT","RT","A","1997",0.048,
"FIN","POVERTY","TOT","RT","A","1998",0.05,
"FIN","POVERTY","TOT","RT","A","1999",0.052,
"FIN","POVERTY","TOT","RT","A","2000",0.053,
"FIN","POVERTY","TOT","RT","A","2001",0.063,
"FIN","POVERTY","TOT","RT","A","2002",0.062,
"FIN","POVERTY","TOT","RT","A","2003",0.056,
"FIN","POVERTY","TOT","RT","A","2004",0.065,
"FIN","POVERTY","TOT","RT","A","2005",0.066,
"FIN","POVERTY","TOT","RT","A","2006",0.069,
"FIN","POVERTY","TOT","RT","A","2007",0.078,
"FIN","POVERTY","TOT","RT","A","2008",0.079,
"FIN","POVERTY","TOT","RT","A","2009",0.074,
"FIN","POVERTY","TOT","RT","A","2010",0.072,
"FIN","POVERTY","TOT","RT","A","2011",0.075,
"FIN","POVERTY","TOT","RT","A","2012",0.065,
"FIN","POVERTY","TOT","RT","A","2013",0.071,
"FIN","POVERTY","TOT","RT","A","2014",0.068,
"FIN","POVERTY","TOT","RT","A","2015",0.063,
"FIN","POVERTY","TOT","RT","A","2016",0.058,
"FIN","POVERTY","TOT","RT","A","2017",0.063,
"FIN","POVERTY","TOT","RT","A","2018",0.065,
"FIN","POVERTY","18_65","RT","A","1987",0.05,
"FIN","POVERTY","18_65","RT","A","1988",0.053,
"FIN","POVERTY","18_65","RT","A","1989",0.049,
"FIN","POVERTY","18_65","RT","A","1990",0.047,
"FIN","POVERTY","18_65","RT","A","1991",0.052,
"FIN","POVERTY","18_65","RT","A","1992",0.05,
"FIN","POVERTY","18_65","RT","A","1993",0.046,
"FIN","POVERTY","18_65","RT","A","1994",0.048,
"FIN","POVERTY","18_65","RT","A","1995",0.047,
"FIN","POVERTY","18_65","RT","A","1996",0.051,
"FIN","POVERTY","18_65","RT","A","1997",0.051,
"FIN","POVERTY","18_65","RT","A","1998",0.053,
"FIN","POVERTY","18_65","RT","A","1999",0.054,
"FIN","POVERTY","18_65","RT","A","2000",0.055,
"FIN","POVERTY","18_65","RT","A","2001",0.066,
"FIN","POVERTY","18_65","RT","A","2002",0.065,
"FIN","POVERTY","18_65","RT","A","2003",0.055,
"FIN","POVERTY","18_65","RT","A","2004",0.065,
"FIN","POVERTY","18_65","RT","A","2005",0.066,
"FIN","POVERTY","18_65","RT","A","2006",0.071,
"FIN","POVERTY","18_65","RT","A","2007",0.073,
"FIN","POVERTY","18_65","RT","A","2008",0.076,
"FIN","POVERTY","18_65","RT","A","2009",0.076,
"FIN","POVERTY","18_65","RT","A","2010",0.077,
"FIN","POVERTY","18_65","RT","A","2011",0.078,
"FIN","POVERTY","18_65","RT","A","2012",0.07,
"FIN","POVERTY","18_65","RT","A","2013",0.078,
"FIN","POVERTY","18_65","RT","A","2014",0.079,
"FIN","POVERTY","18_65","RT","A","2015",0.075,
"FIN","POVERTY","18_65","RT","A","2016",0.068,
"FIN","POVERTY","18_65","RT","A","2017",0.072,
"FIN","POVERTY","18_65","RT","A","2018",0.072,
"FRA","POVERTY","0_17","RT","A","2012",0.12,
"FRA","POVERTY","0_17","RT","A","2013",0.114,
"FRA","POVERTY","0_17","RT","A","2014",0.115,
"FRA","POVERTY","0_17","RT","A","2015",0.113,
"FRA","POVERTY","0_17","RT","A","2016",0.115,
"FRA","POVERTY","0_17","RT","A","2017",0.112,
"FRA","POVERTY","0_17","RT","A","2018",0.117,
"FRA","POVERTY","0_17","RT","A","2019",0.117,
"FRA","POVERTY","TOT","RT","A","2012",0.085,
"FRA","POVERTY","TOT","RT","A","2013",0.079,
"FRA","POVERTY","TOT","RT","A","2014",0.081,
"FRA","POVERTY","TOT","RT","A","2015",0.081,
"FRA","POVERTY","TOT","RT","A","2016",0.083,
"FRA","POVERTY","TOT","RT","A","2017",0.081,
"FRA","POVERTY","TOT","RT","A","2018",0.085,
"FRA","POVERTY","TOT","RT","A","2019",0.084,
"FRA","POVERTY","18_65","RT","A","2012",0.086,
"FRA","POVERTY","18_65","RT","A","2013",0.078,
"FRA","POVERTY","18_65","RT","A","2014",0.082,
"FRA","POVERTY","18_65","RT","A","2015",0.083,
"FRA","POVERTY","18_65","RT","A","2016",0.085,
"FRA","POVERTY","18_65","RT","A","2017",0.083,
"FRA","POVERTY","18_65","RT","A","2018",0.086,
"FRA","POVERTY","18_65","RT","A","2019",0.085,
"DEU","POVERTY","0_17","RT","A","2008",0.084,
"DEU","POVERTY","0_17","RT","A","2011",0.08,
"DEU","POVERTY","0_17","RT","A","2012",0.074,
"DEU","POVERTY","0_17","RT","A","2013",0.098,
"DEU","POVERTY","0_17","RT","A","2014",0.095,
"DEU","POVERTY","0_17","RT","A","2015",0.112,
"DEU","POVERTY","0_17","RT","A","2016",0.123,
"DEU","POVERTY","0_17","RT","A","2017",0.113,
"DEU","POVERTY","0_17","RT","A","2018",0.111,
"DEU","POVERTY","TOT","RT","A","2008",0.09,
"DEU","POVERTY","TOT","RT","A","2011",0.087,
"DEU","POVERTY","TOT","RT","A","2012",0.084,
"DEU","POVERTY","TOT","RT","A","2013",0.091,
"DEU","POVERTY","TOT","RT","A","2014",0.095,
"DEU","POVERTY","TOT","RT","A","2015",0.101,
"DEU","POVERTY","TOT","RT","A","2016",0.104,
"DEU","POVERTY","TOT","RT","A","2017",0.104,
"DEU","POVERTY","TOT","RT","A","2018",0.098,
"DEU","POVERTY","18_65","RT","A","2008",0.085,
"DEU","POVERTY","18_65","RT","A","2011",0.087,
"DEU","POVERTY","18_65","RT","A","2012",0.083,
"DEU","POVERTY","18_65","RT","A","2013",0.091,
"DEU","POVERTY","18_65","RT","A","2014",0.095,
"DEU","POVERTY","18_65","RT","A","2015",0.1,
"DEU","POVERTY","18_65","RT","A","2016",0.102,
"DEU","POVERTY","18_65","RT","A","2017",0.102,
"DEU","POVERTY","18_65","RT","A","2018",0.097,
"GRC","POVERTY","0_17","RT","A","2004",0.125,
"GRC","POVERTY","0_17","RT","A","2005",0.143,
"GRC","POVERTY","0_17","RT","A","2006",0.152,
"GRC","POVERTY","0_17","RT","A","2007",0.156,
"GRC","POVERTY","0_17","RT","A","2008",0.161,
"GRC","POVERTY","0_17","RT","A","2009",0.156,
"GRC","POVERTY","0_17","RT","A","2010",0.156,
"GRC","POVERTY","0_17","RT","A","2011",0.201,
"GRC","POVERTY","0_17","RT","A","2012",0.208,
"GRC","POVERTY","0_17","RT","A","2013",0.188,
"GRC","POVERTY","0_17","RT","A","2014",0.191,
"GRC","POVERTY","0_17","RT","A","2015",0.189,
"GRC","POVERTY","0_17","RT","A","2016",0.176,
"GRC","POVERTY","0_17","RT","A","2017",0.159,
"GRC","POVERTY","0_17","RT","A","2018",0.139,
"GRC","POVERTY","0_17","RT","A","2019",0.144,
"GRC","POVERTY","TOT","RT","A","2004",0.12,
"GRC","POVERTY","TOT","RT","A","2005",0.129,
"GRC","POVERTY","TOT","RT","A","2006",0.127,
"GRC","POVERTY","TOT","RT","A","2007",0.132,
"GRC","POVERTY","TOT","RT","A","2008",0.129,
"GRC","POVERTY","TOT","RT","A","2009",0.129,
"GRC","POVERTY","TOT","RT","A","2010",0.141,
"GRC","POVERTY","TOT","RT","A","2011",0.151,
"GRC","POVERTY","TOT","RT","A","2012",0.149,
"GRC","POVERTY","TOT","RT","A","2013",0.151,
"GRC","POVERTY","TOT","RT","A","2014",0.148,
"GRC","POVERTY","TOT","RT","A","2015",0.149,
"GRC","POVERTY","TOT","RT","A","2016",0.144,
"GRC","POVERTY","TOT","RT","A","2017",0.126,
"GRC","POVERTY","TOT","RT","A","2018",0.121,
"GRC","POVERTY","TOT","RT","A","2019",0.115,
"GRC","POVERTY","18_65","RT","A","2004",0.101,
"GRC","POVERTY","18_65","RT","A","2005",0.112,
"GRC","POVERTY","18_65","RT","A","2006",0.114,
"GRC","POVERTY","18_65","RT","A","2007",0.123,
"GRC","POVERTY","18_65","RT","A","2008",0.119,
"GRC","POVERTY","18_65","RT","A","2009",0.121,
"GRC","POVERTY","18_65","RT","A","2010",0.132,
"GRC","POVERTY","18_65","RT","A","2011",0.158,
"GRC","POVERTY","18_65","RT","A","2012",0.158,
"GRC","POVERTY","18_65","RT","A","2013",0.161,
"GRC","POVERTY","18_65","RT","A","2014",0.156,
"GRC","POVERTY","18_65","RT","A","2015",0.161,
"GRC","POVERTY","18_65","RT","A","2016",0.156,
"GRC","POVERTY","18_65","RT","A","2017",0.135,
"GRC","POVERTY","18_65","RT","A","2018",0.131,
"GRC","POVERTY","18_65","RT","A","2019",0.122,
"HUN","POVERTY","0_17","RT","A","2006",0.106,
"HUN","POVERTY","0_17","RT","A","2007",0.101,
"HUN","POVERTY","0_17","RT","A","2008",0.092,
"HUN","POVERTY","0_17","RT","A","2009",0.097,
"HUN","POVERTY","0_17","RT","A","2010",0.121,
"HUN","POVERTY","0_17","RT","A","2011",0.124,
"HUN","POVERTY","0_17","RT","A","2012",0.125,
"HUN","POVERTY","0_17","RT","A","2013",0.143,
"HUN","POVERTY","0_17","RT","A","2014",0.132,
"HUN","POVERTY","0_17","RT","A","2015",0.105,
"HUN","POVERTY","0_17","RT","A","2016",0.079,
"HUN","POVERTY","0_17","RT","A","2017",0.099,
"HUN","POVERTY","0_17","RT","A","2018",0.086,
"HUN","POVERTY","0_17","RT","A","2019",0.084,
"HUN","POVERTY","TOT","RT","A","2006",0.072,
"HUN","POVERTY","TOT","RT","A","2007",0.065,
"HUN","POVERTY","TOT","RT","A","2008",0.059,
"HUN","POVERTY","TOT","RT","A","2009",0.061,
"HUN","POVERTY","TOT","RT","A","2010",0.073,
"HUN","POVERTY","TOT","RT","A","2011",0.077,
"HUN","POVERTY","TOT","RT","A","2012",0.085,
"HUN","POVERTY","TOT","RT","A","2013",0.086,
"HUN","POVERTY","TOT","RT","A","2014",0.087,
"HUN","POVERTY","TOT","RT","A","2015",0.085,
"HUN","POVERTY","TOT","RT","A","2016",0.077,
"HUN","POVERTY","TOT","RT","A","2017",0.08,
"HUN","POVERTY","TOT","RT","A","2018",0.087,
"HUN","POVERTY","TOT","RT","A","2019",0.092,
"HUN","POVERTY","18_65","RT","A","2006",0.068,
"HUN","POVERTY","18_65","RT","A","2007",0.063,
"HUN","POVERTY","18_65","RT","A","2008",0.058,
"HUN","POVERTY","18_65","RT","A","2009",0.06,
"HUN","POVERTY","18_65","RT","A","2010",0.073,
"HUN","POVERTY","18_65","RT","A","2011",0.076,
"HUN","POVERTY","18_65","RT","A","2012",0.09,
"HUN","POVERTY","18_65","RT","A","2013",0.086,
"HUN","POVERTY","18_65","RT","A","2014",0.09,
"HUN","POVERTY","18_65","RT","A","2015",0.09,
"HUN","POVERTY","18_65","RT","A","2016",0.083,
"HUN","POVERTY","18_65","RT","A","2017",0.084,
